month,pe
2006.66666666667,3.03835561552442
2006.75,2.97821066860221
2006.83333333333,3.10140316867796
2006.91666666667,3.24044630988875
2007,3.41771482926642
2007.08333333333,3.50548530307566
2007.16666666667,3.55284803170229
2007.25,3.66840370772188
2007.33333333333,3.7650335127566
2007.41666666667,3.6921232180453
2007.5,3.86241965839883
2007.58333333333,3.87776218534088
2007.66666666667,3.93739622182059
2007.75,3.81940522804211
2007.83333333333,3.66514280853135
2007.91666666667,3.81907169277814
2008,3.71940865484665
2008.08333333333,3.73215582361733
2008.16666666667,3.44064748805193
2008.25,3.39108713680242
2008.33333333333,3.30538387698525
2008.41666666667,3.03922472957621
2008.5,3.06312353357417
2008.58333333333,2.78415782808251
2008.66666666667,2.72057369647699
2008.75,2.40736703584629
2008.83333333333,2.5367609040415
