month,to_v,to_m
2007.08333333333,0.678248142587457,0.574693163465375
2007.16666666667,1.10906279575341,0.932614229117527
2007.25,1.30869103952318,1.1464568076399
2007.33333333333,1.22916131352174,1.09102718055008
2007.41666666667,1.10427184751475,0.987615396869047
2007.5,0.666549349052979,0.582036035971881
2007.58333333333,0.952832976822284,0.81233206737788
2007.66666666667,0.740049579094302,0.600483996751886
2007.75,0.482520891460518,0.435499678461836
2007.83333333333,0.340876896558264,0.325051114273589
2007.91666666667,0.413045245875009,0.35976513404068
2008,0.580709980789343,0.51909198037764
2008.08333333333,0.270079572838425,0.248818422132922
2008.16666666667,0.388597561421629,0.357764833560434
2008.25,0.39733604348708,0.393663255656122
2008.33333333333,0.409698705900061,0.403678608406332
2008.41666666667,0.277429091586076,0.280170039054061
2008.5,0.388349256071768,0.393480044016746
2008.58333333333,0.228991849363681,0.224707206018481
2008.66666666667,0.250001913541114,0.254344113806644
2008.75,0.244657490512084,0.264842949340564
2008.83333333333,0.436410687587389,0.427486471910227
2008.91666666667,0.542178191635162,0.523181738377994
2009,0.308940568717406,0.312644761524018
2009.08333333333,0.740184570963909,0.7046694977029
2009.16666666667,0.623225725435842,0.615867337275562
2009.25,0.683883726983202,0.662031113083333
2009.33333333333,0.522196038442657,0.495761712838357
2009.41666666667,0.573458386424967,0.551084014309648
2009.5,0.647051140627178,0.668845133115292
2009.58333333333,0.430052436724946,0.474461990008653
2009.66666666667,0.383546413901399,0.433709321614119
2009.75,0.243467736949643,0.278178843496624
2009.83333333333,0.392990815505202,0.457927488025429
2009.91666666667,0.298879312857982,0.360394427221205
2010,0.259219048327186,0.32092224675416
2010.08333333333,0.13703216805464,0.168818316676767
2010.16666666667,0.24065698321249,0.296944765160644
2010.25,0.259339849787893,0.343678577427306
2010.33333333333,0.180110581377013,0.245906566885381
2010.41666666667,0.13843409326481,0.194873464934061
2010.5,0.198435496143546,0.253739446432727
2010.58333333333,0.254180271962196,0.341197095378618
2010.66666666667,0.213147873744247,0.302240102091832
2010.75,0.285662956189542,0.376877672949786
2010.83333333333,0.340158445927618,0.449379006591517
2010.91666666667,0.180198316674972,0.260703229721911
2011,0.133360962282905,0.184709966180405
2011.08333333333,0.138134876217051,0.19229556171347
2011.16666666667,0.231298031992584,0.311850578406622
2011.25,0.179350367925014,0.220331668857713
2011.33333333333,0.139170660631651,0.172990419302319
2011.41666666667,0.125641173755622,0.163050704232163
2011.5,0.153606746038389,0.208585287001674
2011.58333333333,0.13824020260773,0.192902778955247
2011.66666666667,0.0878872486598485,0.120682527083474
2011.75,0.0898514459368256,0.1172137891463
2011.83333333333,0.130051181390793,0.178232768008228
2011.91666666667,0.0883460800644039,0.119685340468962
2012,0.0783768472628187,0.100680943010724
2012.08333333333,0.150793152690981,0.190475223764651
2012.16666666667,0.158859705782353,0.214335561452501
2012.25,0.122733891324048,0.152369034650424
2012.33333333333,0.150088922149679,0.197678215663958
2012.41666666667,0.0998162709768161,0.137683349597662
2012.5,0.10380295520809,0.148234633681642
2012.58333333333,0.105048883816791,0.144384088236616
2012.66666666667,0.107427193608706,0.141935807673901
2012.75,0.0908553096581979,0.109892473198553
2012.83333333333,0.0895166382402018,0.10812650462462
2012.91666666667,0.156839746736473,0.188775446158844
2013,0.18776302132001,0.233398566982048
2013.08333333333,0.123938912351202,0.157164038925067
2013.16666666667,0.16009204155183,0.20604627536983
2013.25,0.105963595818996,0.141708625527398
2013.33333333333,0.176159355058177,0.238317253263272
2013.41666666667,0.116381825753607,0.162132513934319
2013.5,0.15913483027751,0.239965992694824
2013.58333333333,0.167182099791661,0.247673669195305
2013.66666666667,0.173901358407018,0.241869422581982
2013.75,0.15049344788931,0.220266176359956
2013.83333333333,0.138636125935136,0.204628486764168
2013.91666666667,0.133283056597735,0.198930765655031
2014,0.112798714785814,0.187791257636841
2014.08333333333,0.138140091255755,0.221807595690116
2014.16666666667,0.146807132352865,0.219297039985697
2014.25,0.123907617992284,0.179496251740016
2014.33333333333,0.0964312913771679,0.144873311445093
2014.41666666667,0.107428659864986,0.167540697733536
2014.5,0.187375463365268,0.267118184690187
2014.58333333333,0.206717116784261,0.284468751622527
2014.66666666667,0.252408626312749,0.339365875920324
2014.75,0.214678371456222,0.282790894127266
2014.83333333333,0.295065231161359,0.369140216159918
2014.91666666667,0.539381477886945,0.643206604543453
2015,0.33644271626875,0.409844715464362
2015.08333333333,0.187382840821552,0.24534387366076
2015.16666666667,0.484421325676245,0.598565723228852
2015.25,0.61848605662794,0.725248344603214
2015.33333333333,0.550362282670195,0.688321505988881
2015.41666666667,0.628746591683586,0.750977885372461
2015.5,0.645452727080571,0.794498895874193
2015.58333333333,0.45418765859058,0.590113582214131
2015.66666666667,0.300688427802355,0.392627137842355
2015.75,0.331493036091332,0.457928520719079
2015.83333333333,0.42134014892775,0.602062580814072
2015.91666666667,0.319348760649826,0.473273436451889
2016,0.231928828697717,0.334143516741005
2016.08333333333,0.173711938045538,0.256421575320102
2016.16666666667,0.291047737451786,0.421512166515331
2016.25,0.226196731911744,0.341590842713889
2016.33333333333,0.178851061371406,0.282192628054207
2016.41666666667,0.208224668636587,0.343512731601446
2016.5,0.236200999511138,0.359006405791265
2016.58333333333,0.218186587612509,0.309240176754074
2016.66666666667,0.160039394081864,0.22788303590792
